-181.481, 55.114, 3.827, 11.200
-181.481, 54.922, 3.846, 11.250
-181.481, 54.729, 3.865, 11.300
-181.481, 54.535, 3.884, 11.350
-181.480, 54.340, 3.904, 11.400
-181.480, 54.144, 3.923, 11.450
-181.480, 53.947, 3.942, 11.500
-181.480, 53.749, 3.962, 11.550
-181.480, 53.551, 3.981, 11.600
-181.480, 53.351, 4.000, 11.650
-181.480, 53.150, 4.020, 11.700
-181.480, 52.949, 4.039, 11.750
-181.479, 52.746, 4.059, 11.800
-181.479, 52.542, 4.079, 11.850
-181.479, 52.338, 4.099, 11.900
-181.479, 52.132, 4.119, 11.950
-181.479, 51.926, 4.139, 12.000
-181.479, 51.718, 4.159, 12.050
-181.479, 51.509, 4.180, 12.100
-181.479, 51.300, 4.201, 12.150
-181.479, 51.089, 4.221, 12.200
-181.478, 50.877, 4.242, 12.250
-181.478, 50.664, 4.263, 12.300
-181.478, 50.451, 4.283, 12.350
-181.478, 50.236, 4.304, 12.400
-181.478, 50.020, 4.325, 12.450
-181.478, 49.803, 4.346, 12.500
-181.478, 49.585, 4.368, 12.550
-181.478, 49.366, 4.389, 12.600
-181.477, 49.145, 4.411, 12.650
-181.477, 48.924, 4.432, 12.700
-181.477, 48.702, 4.454, 12.750
-181.477, 48.478, 4.476, 12.800
-181.477, 48.254, 4.498, 12.850
-181.476, 48.028, 4.520, 12.900
-181.476, 47.801, 4.543, 12.950
-181.476, 47.574, 4.565, 13.000
-181.476, 47.345, 4.587, 13.050
-181.476, 47.114, 4.610, 13.100
-181.476, 46.883, 4.632, 13.150
-181.475, 46.651, 4.655, 13.200
-181.475, 46.417, 4.678, 13.250
-181.475, 46.183, 4.701, 13.300
-181.475, 45.947, 4.724, 13.350
-181.475, 45.710, 4.747, 13.400
-181.475, 45.472, 4.771, 13.450
-181.474, 45.232, 4.794, 13.500
-181.474, 44.992, 4.818, 13.550
-181.474, 44.750, 4.842, 13.600
-181.474, 44.507, 4.865, 13.650
-181.473, 44.263, 4.889, 13.700
-181.473, 44.018, 4.913, 13.750
-181.473, 43.772, 4.937, 13.800
-181.473, 43.524, 4.961, 13.850
-181.472, 43.275, 4.986, 13.900
-181.472, 43.025, 5.011, 13.950
-181.472, 42.773, 5.035, 14.000
-181.472, 42.521, 5.060, 14.050
-181.472, 42.267, 5.085, 14.100
-181.471, 42.012, 5.109, 14.150
-181.471, 41.757, 5.107, 14.200
-181.471, 41.502, 5.084, 14.250
-181.471, 41.249, 5.069, 14.300
-181.470, 40.996, 5.067, 14.350
-181.470, 40.742, 5.081, 14.400
-181.470, 40.487, 5.109, 14.450
-181.469, 40.230, 5.153, 14.500
-181.469, 39.970, 5.208, 14.550
-181.469, 39.707, 5.271, 14.600
-181.469, 39.441, 5.338, 14.650
-181.468, 39.172, 5.400, 14.700
-181.468, 38.900, 5.457, 14.750
-181.468, 38.625, 5.502, 14.800
-181.467, 38.349, 5.539, 14.850
-181.467, 38.071, 5.562, 14.900
-181.467, 37.793, 5.581, 14.950
-181.466, 37.513, 5.590, 15.000
-181.466, 37.234, 5.601, 15.050
-181.466, 36.954, 5.606, 15.100
-181.465, 36.673, 5.617, 15.150
-181.465, 36.392, 5.628, 15.200
-181.464, 36.110, 5.647, 15.250
-181.464, 35.827, 5.668, 15.300
-181.464, 35.543, 5.698, 15.350
-181.463, 35.257, 5.730, 15.400
-181.463, 34.969, 5.770, 15.450
-181.463, 34.679, 5.808, 15.500
-181.462, 34.387, 5.852, 15.550
-181.462, 34.093, 5.890, 15.600
-181.461, 33.797, 5.932, 15.650
-181.461, 33.499, 5.965, 15.700
-181.460, 33.200, 6.001, 15.750
-181.460, 32.899, 6.027, 15.800
-181.460, 32.597, 6.057, 15.850
-181.459, 32.293, 6.078, 15.900
-181.459, 31.988, 6.105, 15.950
-181.458, 31.682, 6.126, 16.000
-181.458, 31.375, 6.154, 16.050
-181.457, 31.067, 6.176, 16.100
-181.457, 30.757, 6.207, 16.150
-181.456, 30.446, 6.234, 16.200
-181.456, 30.133, 6.270, 16.250
-181.455, 29.818, 6.300, 16.300
-181.455, 29.502, 6.339, 16.350
-181.454, 29.184, 6.371, 16.400
-181.454, 28.864, 6.411, 16.450
-181.453, 28.542, 6.443, 16.500
-181.453, 28.219, 6.481, 16.550
-181.452, 27.894, 6.511, 16.600
-181.451, 27.567, 6.547, 16.650
-181.451, 27.239, 6.575, 16.700
-181.450, 26.909, 6.609, 16.750
-181.450, 26.578, 6.636, 16.800
-181.449, 26.245, 6.670, 16.850
-181.448, 25.910, 6.697, 16.900
-181.448, 25.574, 6.733, 16.950
-181.447, 25.237, 6.763, 17.000
-181.447, 24.897, 6.800, 17.050
-181.446, 24.556, 6.832, 17.100
-181.445, 24.213, 6.870, 17.150
-181.445, 23.869, 6.902, 17.200
-181.444, 23.522, 6.940, 17.250
-181.443, 23.174, 6.972, 17.300
-181.442, 22.824, 7.010, 17.350
-181.442, 22.473, 7.041, 17.400
-181.441, 22.119, 7.079, 17.450
-181.440, 21.764, 7.111, 17.500
-181.440, 21.408, 7.148, 17.550
-181.439, 21.049, 7.181, 17.600
-181.438, 20.689, 7.219, 17.650
-181.437, 20.327, 7.252, 17.700
-181.437, 19.963, 7.290, 17.750
-181.436, 19.597, 7.324, 17.800
-181.435, 19.230, 7.363, 17.850
-181.434, 18.860, 7.398, 17.900
-181.433, 18.489, 7.437, 17.950
-181.432, 18.116, 7.473, 18.000
-181.432, 17.741, 7.511, 18.050
-181.431, 17.364, 7.547, 18.100
-181.430, 16.986, 7.585, 18.150
-181.429, 16.605, 7.622, 18.200
-181.428, 16.223, 7.659, 18.250
-181.427, 15.839, 7.696, 18.300
-181.426, 15.453, 7.734, 18.350
-181.425, 15.065, 7.772, 18.400
-181.424, 14.675, 7.810, 18.450
-181.423, 14.283, 7.849, 18.500
-181.422, 13.889, 7.888, 18.550
-181.421, 13.494, 7.927, 18.600
-181.420, 13.096, 7.967, 18.650
-181.419, 12.696, 8.007, 18.700
-181.418, 12.294, 8.047, 18.750
-181.417, 11.891, 8.087, 18.800
-181.416, 11.485, 8.127, 18.850
-181.415, 11.077, 8.168, 18.900
-181.414, 10.668, 8.208, 18.950
-181.413, 10.256, 8.249, 19.000
-181.412, 9.842, 8.290, 19.050
-181.411, 9.426, 8.331, 19.100
-181.410, 9.008, 8.373, 19.150
-181.409, 8.588, 8.414, 19.200
-181.407, 8.166, 8.456, 19.250
-181.406, 7.742, 8.498, 19.300
-181.405, 7.315, 8.541, 19.350
-181.404, 6.887, 8.583, 19.400
-181.403, 6.456, 8.626, 19.450
-181.401, 6.024, 8.669, 19.500
-181.400, 5.589, 8.712, 19.550
-181.399, 5.152, 8.756, 19.600
-181.398, 4.712, 8.799, 19.650
-181.396, 4.271, 8.843, 19.700
-181.395, 3.827, 8.887, 19.750
-181.394, 3.381, 8.931, 19.800
-181.392, 2.933, 8.976, 19.850
-181.391, 2.483, 9.020, 19.900
-181.389, 2.030, 9.065, 19.950
-181.388, 1.576, 9.110, 20.000
-181.387, 1.119, 9.156, 20.050
-181.385, 0.659, 9.201, 20.100
-181.384, 0.198, 9.247, 20.150
-181.382, -0.266, 9.293, 20.200
-181.381, -0.732, 9.340, 20.250
-181.379, -1.201, 9.386, 20.300
-181.378, -1.672, 9.433, 20.350
-181.376, -2.145, 9.480, 20.400
-181.375, -2.621, 9.528, 20.450
-181.373, -3.099, 9.575, 20.500
-181.371, -3.579, 9.623, 20.550
-181.370, -4.062, 9.671, 20.600
-181.368, -4.547, 9.719, 20.650
-181.366, -5.035, 9.768, 20.700
-181.365, -5.525, 9.816, 20.750
-181.363, -6.017, 9.865, 20.800
-181.361, -6.512, 9.915, 20.850
-181.360, -7.009, 9.964, 20.900
-181.358, -7.509, 10.014, 20.950
-181.356, -8.012, 10.064, 21.000
-181.354, -8.517, 10.114, 21.050
-181.352, -9.024, 10.165, 21.100
-181.351, -9.534, 10.216, 21.150
-181.349, -10.046, 10.267, 21.200
-181.347, -10.562, 10.318, 21.250
-181.345, -11.079, 10.369, 21.300
-181.343, -11.599, 10.421, 21.350
-181.341, -12.122, 10.473, 21.400
-181.339, -12.648, 10.525, 21.450
-181.337, -13.176, 10.578, 21.500
-181.335, -13.706, 10.631, 21.550
-181.333, -14.240, 10.684, 21.600
-181.331, -14.776, 10.737, 21.650
-181.329, -15.314, 10.791, 21.700
-181.327, -15.856, 10.845, 21.750
-181.324, -16.400, 10.899, 21.800
-181.322, -16.946, 10.954, 21.850
-181.320, -17.496, 11.008, 21.900
-181.318, -18.048, 11.063, 21.950
-181.316, -18.603, 11.118, 22.000
-181.313, -19.161, 11.174, 22.050
-181.311, -19.722, 11.230, 22.100
-181.309, -20.285, 11.286, 22.150
-181.306, -20.851, 11.342, 22.200
-181.304, -21.420, 11.399, 22.250
-181.301, -21.992, 11.456, 22.300
-181.299, -22.567, 11.514, 22.350
-181.297, -23.145, 11.572, 22.400
-181.294, -23.725, 11.631, 22.450
-181.292, -24.309, 11.690, 22.500
-181.289, -24.895, 11.749, 22.550
-181.286, -25.485, 11.808, 22.600
-181.284, -26.077, 11.868, 22.650
-181.281, -26.673, 11.928, 22.700
-181.278, -27.271, 11.988, 22.750
-181.276, -27.872, 12.049, 22.800
-181.273, -28.477, 12.109, 22.850
-181.270, -29.084, 12.170, 22.900
-181.268, -29.695, 12.231, 22.950
-181.265, -30.309, 12.293, 23.000
-181.262, -30.925, 12.355, 23.050
-181.259, -31.545, 12.417, 23.100
-181.256, -32.168, 12.479, 23.150
-181.253, -32.794, 12.542, 23.200
-181.250, -33.423, 12.605, 23.250
-181.247, -34.056, 12.669, 23.300
-181.244, -34.691, 12.732, 23.350
-181.241, -35.330, 12.797, 23.400
-181.238, -35.972, 12.861, 23.450
-181.235, -36.617, 12.926, 23.500
-181.232, -37.266, 12.991, 23.550
-181.228, -37.918, 13.057, 23.600
-181.225, -38.573, 13.123, 23.650
-181.222, -39.231, 13.189, 23.700
-181.218, -39.893, 13.256, 23.750
-181.215, -40.558, 13.323, 23.800
-181.212, -41.226, 13.390, 23.850
-181.208, -41.898, 13.457, 23.900
-181.205, -42.573, 13.525, 23.950
-181.201, -43.252, 13.593, 24.000
-181.198, -43.934, 13.661, 24.050
-181.194, -44.619, 13.730, 24.100
-181.191, -45.308, 13.799, 24.150
-181.187, -46.000, 13.869, 24.200
-181.183, -46.696, 13.938, 24.250
-181.180, -47.395, 14.009, 24.300
-181.176, -48.098, 14.079, 24.350
-181.172, -48.804, 14.150, 24.400
-181.168, -49.514, 14.222, 24.450
-181.164, -50.228, 14.293, 24.500
-181.160, -50.945, 14.365, 24.550
-181.156, -51.666, 14.438, 24.600
-181.152, -52.390, 14.511, 24.650
-181.148, -53.118, 14.584, 24.700
-181.144, -53.850, 14.658, 24.750
-181.140, -54.585, 14.731, 24.800
-181.136, -55.324, 14.805, 24.850
-181.131, -56.067, 14.880, 24.900
-181.127, -56.813, 14.955, 24.950
-181.123, -57.564, 15.030, 25.000
-181.118, -58.318, 15.106, 25.050
-181.114, -59.075, 15.182, 25.100
-181.110, -59.837, 15.258, 25.150
-181.105, -60.603, 15.335, 25.200
-181.100, -61.372, 15.412, 25.250
-181.096, -62.145, 15.490, 25.300
-181.091, -62.922, 15.568, 25.350
-181.086, -63.703, 15.647, 25.400
-181.082, -64.488, 15.726, 25.450
-181.077, -65.277, 15.805, 25.500
-181.072, -66.070, 15.885, 25.550
-181.067, -66.867, 15.965, 25.600
-181.062, -67.668, 16.046, 25.650
-181.057, -68.473, 16.127, 25.700
-181.052, -69.282, 16.208, 25.750
-181.047, -70.096, 16.289, 25.800
-181.042, -70.913, 16.371, 25.850
-181.036, -71.734, 16.453, 25.900
-181.031, -72.560, 16.536, 25.950
-181.026, -73.389, 16.619, 26.000
-181.020, -74.223, 16.703, 26.050
-181.015, -75.061, 16.787, 26.100
-181.009, -75.903, 16.871, 26.150
-181.004, -76.750, 16.956, 26.200
-180.998, -77.600, 17.042, 26.250
-180.992, -78.455, 17.128, 26.300
-180.987, -79.315, 17.214, 26.350
-180.981, -80.178, 17.301, 26.400
-180.975, -81.046, 17.388, 26.450
-180.969, -81.918, 17.476, 26.500
-180.963, -82.795, 17.564, 26.550
-180.957, -83.676, 17.653, 26.600
-180.951, -84.562, 17.742, 26.650
-180.944, -85.452, 17.831, 26.700
-180.938, -86.347, 17.921, 26.750
-180.932, -87.246, 18.011, 26.800
-180.925, -88.149, 18.099, 26.850
-180.919, -89.057, 18.171, 26.900
-180.912, -89.967, 18.216, 26.950
-180.906, -90.877, 18.223, 27.000
-180.899, -91.787, 18.184, 27.050
-180.892, -92.692, 18.104, 27.100
-180.886, -93.592, 17.991, 27.150
-180.879, -94.486, 17.856, 27.200
-180.872, -95.373, 17.711, 27.250
-180.866, -96.252, 17.565, 27.300
-180.859, -97.125, 17.432, 27.350
-180.852, -97.992, 17.319, 27.400
-180.845, -98.855, 17.233, 27.450
-180.839, -99.714, 17.172, 27.500
-180.832, -100.572, 17.133, 27.550
-180.825, -101.428, 17.115, 27.600
-180.818, -102.284, 17.115, 27.650
-180.812, -103.141, 17.132, 27.700
-180.805, -104.000, 17.161, 27.750
-180.798, -104.859, 17.197, 27.800
-180.791, -105.721, 17.230, 27.850
-180.784, -106.584, 17.252, 27.900
-180.777, -107.447, 17.254, 27.950
-180.770, -108.309, 17.232, 28.000
-180.763, -109.168, 17.184, 28.050
-180.755, -110.025, 17.115, 28.100
-180.748, -110.877, 17.028, 28.150
-180.741, -111.725, 16.931, 28.200
-180.734, -112.567, 16.831, 28.250
-180.727, -113.405, 16.734, 28.300
-180.720, -114.238, 16.647, 28.350
-180.713, -115.068, 16.575, 28.400
-180.706, -115.895, 16.521, 28.450
-180.698, -116.720, 16.487, 28.500
-180.691, -117.544, 16.470, 28.550
-180.684, -118.368, 16.468, 28.600
-180.677, -119.192, 16.473, 28.650
-180.669, -120.016, 16.481, 28.700
-180.662, -120.840, 16.483, 28.750
-180.655, -121.665, 16.476, 28.800
-180.647, -122.488, 16.456, 28.850
-180.640, -123.310, 16.421, 28.900
-180.632, -124.129, 16.371, 28.950
-180.625, -124.945, 16.309, 29.000
-180.617, -125.758, 16.239, 29.050
-180.610, -126.567, 16.165, 29.100
-180.602, -127.372, 16.091, 29.150
-180.595, -128.174, 16.021, 29.200
-180.587, -128.973, 15.959, 29.250
-180.580, -129.769, 15.907, 29.300
-180.572, -130.563, 15.867, 29.350
-180.565, -131.355, 15.838, 29.400
-180.557, -132.147, 15.818, 29.450
-180.549, -132.937, 15.804, 29.500
-180.542, -133.727, 15.793, 29.550
-180.534, -134.517, 15.780, 29.600
-180.526, -135.306, 15.763, 29.650
-180.518, -136.093, 15.740, 29.700
-180.510, -136.879, 15.708, 29.750
-180.503, -137.663, 15.667, 29.800
-180.495, -138.445, 15.620, 29.850
-180.487, -139.224, 15.566, 29.900
-180.479, -140.000, 15.509, 29.950
-180.471, -140.773, 15.451, 30.000
-180.463, -141.543, 15.395, 30.050
-180.455, -142.311, 15.343, 30.100
-180.447, -143.077, 15.296, 30.150
-180.439, -143.840, 15.255, 30.200
-180.431, -144.602, 15.221, 30.250
-180.423, -145.362, 15.193, 30.300
-180.415, -146.121, 15.168, 30.350
-180.406, -146.879, 15.146, 30.400
-180.398, -147.635, 15.124, 30.450
-180.390, -148.391, 15.100, 30.500
-180.382, -149.145, 15.072, 30.550
-180.373, -149.897, 15.041, 30.600
-180.365, -150.648, 15.005, 30.650
-180.357, -151.397, 14.964, 30.700
-180.348, -152.144, 14.920, 30.750
-180.340, -152.888, 14.874, 30.800
-180.331, -153.630, 14.827, 30.850
-180.323, -154.370, 14.780, 30.900
-180.314, -155.107, 14.736, 30.950
-180.305, -155.842, 14.693, 31.000
-180.297, -156.576, 14.655, 31.050
-180.288, -157.307, 14.620, 31.100
-180.279, -158.037, 14.588, 31.150
-180.270, -158.765, 14.558, 31.200
-180.262, -159.492, 14.530, 31.250
-180.253, -160.218, 14.502, 31.300
-180.244, -160.942, 14.474, 31.350
-180.235, -161.665, 14.444, 31.400
-180.226, -162.386, 14.413, 31.450
-180.216, -163.105, 14.378, 31.500
-180.207, -163.823, 14.342, 31.550
-180.198, -164.539, 14.304, 31.600
-180.189, -165.253, 14.264, 31.650
-180.179, -165.964, 14.223, 31.700
-180.170, -166.674, 14.183, 31.750
-180.160, -167.382, 14.144, 31.800
-180.151, -168.088, 14.106, 31.850
-180.141, -168.792, 14.069, 31.900
-180.131, -169.494, 14.035, 31.950
-180.121, -170.194, 14.002, 32.000
-180.111, -170.893, 13.970, 32.050
-180.101, -171.591, 13.940, 32.100
-180.091, -172.287, 13.910, 32.150
-180.080, -172.981, 13.880, 32.200
-180.070, -173.674, 13.849, 32.250
-180.059, -174.365, 13.817, 32.300
-180.048, -175.055, 13.784, 32.350
-180.037, -175.743, 13.750, 32.400
-180.026, -176.429, 13.715, 32.450
-180.014, -177.114, 13.679, 32.500
-180.001, -177.796, 13.643, 32.550
-179.988, -178.477, 13.607, 32.600
-179.972, -179.156, 13.571, 32.650
-179.956, -179.833, 13.536, 32.700
-179.938, -180.509, 13.502, 32.750
-179.917, -181.182, 13.468, 32.800
-179.894, -181.854, 13.436, 32.850
-179.869, -182.524, 13.404, 32.900
-179.840, -183.193, 13.372, 32.950
-179.808, -183.860, 13.342, 33.000
-179.773, -184.525, 13.311, 33.050
-179.733, -185.188, 13.280, 33.100
-179.690, -185.850, 13.248, 33.150
-179.642, -186.509, 13.216, 33.200
-179.591, -187.167, 13.185, 33.250
-179.536, -187.822, 13.152, 33.300
-179.475, -188.476, 13.118, 33.350
-179.410, -189.127, 13.086, 33.400
-179.340, -189.777, 13.052, 33.450
-179.264, -190.424, 13.019, 33.500
-179.184, -191.068, 12.986, 33.550
-179.099, -191.711, 12.954, 33.600
-179.008, -192.351, 12.922, 33.650
-178.913, -192.988, 12.891, 33.700
-178.812, -193.624, 12.860, 33.750
-178.705, -194.257, 12.830, 33.800
-178.594, -194.887, 12.800, 33.850
-178.478, -195.515, 12.770, 33.900
-178.358, -196.141, 12.740, 33.950
-178.234, -196.765, 12.711, 34.000
-178.105, -197.386, 12.687, 34.050
-177.973, -198.006, 12.682, 34.100
-177.835, -198.626, 12.700, 34.150
-177.693, -199.246, 12.737, 34.200
-177.546, -199.868, 12.792, 34.250
-177.394, -200.492, 12.860, 34.300
-177.237, -201.119, 12.939, 34.350
-177.074, -201.749, 13.029, 34.400
-176.907, -202.382, 13.127, 34.450
-176.733, -203.019, 13.231, 34.500
-176.553, -203.660, 13.342, 34.550
-176.368, -204.305, 13.457, 34.600
-176.176, -204.955, 13.574, 34.650
-175.978, -205.608, 13.690, 34.700
-175.774, -206.265, 13.797, 34.750
-175.564, -206.926, 13.892, 34.800
-175.347, -207.588, 13.973, 34.850
-175.125, -208.253, 14.042, 34.900
-174.896, -208.918, 14.097, 34.950
